2545,Adulterator,n.,One who adulterates or corrupts.
2546,Adulterer,n.,A man who commits adultery; a married man who has sexual intercourse with a woman not his wife.
2547,Adulterer,n.,A man who violates his religious covenant.
2548,Adulteress,n.,A woman who commits adultery.
2549,Adulteress,n.,A woman who violates her religious engagements.
2550,Adulterine,a.,Proceeding from adulterous intercourse. Hence: Spurious; without the support of law; illegal.
2551,Adulterine,n.,An illegitimate child.
2552,Adulterize,v. i.,To commit adultery.
2553,Adulterous,a.,"Guilty of, or given to, adultery; pertaining to adultery; illicit."
2554,Adulterous,a.,Characterized by adulteration; spurious.
2555,Adulterously,adv.,In an adulterous manner.
2556,Adulteries,pl. ,of Adultery
2557,Adultery,n.,"The unfaithfulness of a married person to the marriage bed; sexual intercourse by a married man with another than his wife, or voluntary sexual intercourse by a married woman with another than her husband."
2558,Adultery,n.,Adulteration; corruption.
2559,Adultery,n.,"Lewdness or unchastity of thought as well as act, as forbidden by the seventh commandment."
2560,Adultery,n.,Faithlessness in religion.
2561,Adultery,n.,The fine and penalty imposed for the offense of adultery.
2562,Adultery,n.,The intrusion of a person into a bishopric during the life of the bishop.
2563,Adultery,n.,Injury; degradation; ruin.
2564,Adultness,n.,The state of being adult.
2565,Adumbrant,a.,"Giving a faint shadow, or slight resemblance; shadowing forth."
2566,Adumbrate,v. t.,To give a faint shadow or slight representation of; to outline; to shadow forth.
2567,Adumbrate,v. t.,To overshadow; to shade.
2568,Adumbration,n.,"The act of adumbrating, or shadowing forth."
2569,Adumbration,n.,A faint sketch; an outline; an imperfect portrayal or representation of a thing.
2570,Adumbration,n.,The shadow or outlines of a figure.
2571,Adumbrative,a.,Faintly representing; typical.
2572,Adunation,n.,A uniting; union.
2573,Adunc,a.,Alt. of Adunque
2574,Adunque,a.,"Hooked; as, a parrot has an adunc bill."
2575,Aduncity,n.,Curvature inwards; hookedness.
2576,Aduncous,a.,Curved inwards; hooked.
2577,Adure,v. t.,To burn up.
2578,Adust,a.,Inflamed or scorched; fiery.
2579,Adust,a.,Looking as if or scorched; sunburnt.
2580,Adust,a.,Having much heat in the constitution and little serum in the blood. [Obs.] Hence: Atrabilious; sallow; gloomy.
2581,Adusted,a.,Burnt; adust.
2582,Adustible,a.,That may be burnt.
2583,Adustion,n.,"The act of burning, or heating to dryness; the state of being thus heated or dried."
2584,Adustion,n.,Cauterization.
2585,Ad valorem,,"A term used to denote a duty or charge laid upon goods, at a certain rate per cent upon their value, as stated in their invoice, -- in opposition to a specific sum upon a given quantity or number; as, an ad valorem duty of twenty per cent."
2586,Advanced,imp. & p. p.,of Advance
2587,Advancing,p. pr. & vb. n.,of Advance
2588,Advance,v. t.,To bring forward; to move towards the van or front; to make to go on.
2589,Advance,v. t.,To raise; to elevate.
2590,Advance,v. t.,To raise to a higher rank; to promote.
2591,Advance,v. t.,"To accelerate the growth or progress; to further; to forward; to help on; to aid; to heighten; as, to advance the ripening of fruit; to advance one's interests."
2592,Advance,v. t.,"To bring to view or notice; to offer or propose; to show; as, to advance an argument."
2593,Advance,v. t.,"To make earlier, as an event or date; to hasten."
2594,Advance,v. t.,"To furnish, as money or other value, before it becomes due, or in aid of an enterprise; to supply beforehand; as, a merchant advances money on a contract or on goods consigned to him."
2595,Advance,v. t.,"To raise to a higher point; to enhance; to raise in rate; as, to advance the price of goods."
2596,Advance,v. t.,To extol; to laud.
2597,Advance,v. i.,"To move or go forward; to proceed; as, he advanced to greet me."
2598,Advance,v. i.,"To increase or make progress in any respect; as, to advance in knowledge, in stature, in years, in price."
2599,Advance,v. i.,"To rise in rank, office, or consequence; to be preferred or promoted."
2600,Advance,v.,The act of advancing or moving forward or upward; progress.
2601,Advance,v.,"Improvement or progression, physically, mentally, morally, or socially; as, an advance in health, knowledge, or religion; an advance in rank or office."
2602,Advance,v.,"An addition to the price; rise in price or value; as, an advance on the prime cost of goods."
2603,Advance,v.,"The first step towards the attainment of a result; approach made to gain favor, to form an acquaintance, to adjust a difference, etc.; an overture; a tender; an offer; -- usually in the plural."
2604,Advance,v.,"A furnishing of something before an equivalent is received (as money or goods), towards a capital or stock, or on loan; payment beforehand; the money or goods thus furnished; money or value supplied beforehand."
2605,Advance,a.,"Before in place, or beforehand in time; -- used for advanced; as, an advance guard, or that before the main guard or body of an army; advance payment, or that made before it is due; advance proofs, advance sheets, pages of a forthcoming volume, received in advance of the time of publication."
2606,Advanced,a.,In the van or front.
2607,Advanced,a.,"In the front or before others, as regards progress or ideas; as, advanced opinions, advanced thinkers."
2608,Advanced,a.,Far on in life or time.
2609,Advancement,v. t.,"The act of advancing, or the state of being advanced; progression; improvement; furtherance; promotion to a higher place or dignity; as, the advancement of learning."
2610,Advancement,v. t.,"An advance of money or value; payment in advance. See Advance, 5."
2611,Advancement,v. t.,"Property given, usually by a parent to a child, in advance of a future distribution."
2612,Advancement,v. t.,"Settlement on a wife, or jointure."
2613,Advancer,n.,One who advances; a promoter.
2614,Advancer,n.,A second branch of a buck's antler.
2615,Advancive,a.,Tending to advance.
2616,Advantage,n.,"Any condition, circumstance, opportunity, or means, particularly favorable to success, or to any desired end; benefit; as, the enemy had the advantage of a more elevated position."
2617,Advantage,n.,Superiority; mastery; -- with of or over.
2618,Advantage,n.,"Superiority of state, or that which gives it; benefit; gain; profit; as, the advantage of a good constitution."
2619,Advantage,n.,Interest of money; increase; overplus (as the thirteenth in the baker's dozen).
2620,Advantaged,imp. & p. p.,of Advantage
2621,Advantaging,p. pr. & vb. n.,of Advantage
2622,Advantage,v. t.,To give an advantage to; to further; to promote; to benefit; to profit.
2623,Advantageable,a.,Advantageous.
2624,Advantageous,a.,"Being of advantage; conferring advantage; gainful; profitable; useful; beneficial; as, an advantageous position; trade is advantageous to a nation."
2625,Advantageously,adv.,Profitably; with advantage.
2626,Advantageousness,n.,Profitableness.
2627,Advene,v. i.,"To accede, or come (to); to be added to something or become a part of it, though not essential."
2628,Advenient,a.,Coming from outward causes; superadded.
2629,Advent,n.,The period including the four Sundays before Christmas.
2630,Advent,n.,The first or the expected second coming of Christ.
2631,Advent,n.,Coming; any important arrival; approach.
2632,Adventist,n.,"One of a religious body, embracing several branches, who look for the proximate personal coming of Christ; -- called also Second Adventists."
2633,Adventitious,a.,Added extrinsically; not essentially inherent; accidental or causal; additional; supervenient; foreign.
2634,Adventitious,a.,"Out of the proper or usual place; as, adventitious buds or roots."
2635,Adventitious,a.,Accidentally or sparingly spontaneous in a country or district; not fully naturalized; adventive; -- applied to foreign plants.
2636,Adventitious,a.,"Acquired, as diseases; accidental."
2637,Adventive,a.,Accidental.
2638,Adventive,a.,Adventitious.
2639,Adventive,n.,A thing or person coming from without; an immigrant.
2640,Adventual,a.,Relating to the season of advent.
2641,Adventure,n.,"That which happens without design; chance; hazard; hap; hence, chance of danger or loss."
2642,Adventure,n.,Risk; danger; peril.
2643,Adventure,n.,"The encountering of risks; hazardous and striking enterprise; a bold undertaking, in which hazards are to be encountered, and the issue is staked upon unforeseen events; a daring feat."
2644,Adventure,n.,"A remarkable occurrence; a striking event; a stirring incident; as, the adventures of one's life."
2645,Adventure,n.,A mercantile or speculative enterprise of hazard; a venture; a shipment by a merchant on his own account.
2646,Adventured,imp. & p. p.,of Adventure
2647,Adventuring,p. pr. & vb. n.,of Adventure
2648,Adventure,n.,"To risk, or hazard; jeopard; to venture."
2649,Adventure,n.,To venture upon; to run the risk of; to dare.
2650,Adventure,v. i.,To try the chance; to take the risk.
2651,Adventureful,a.,Given to adventure.
2652,Adventurer,n.,"One who adventures; as, the merchant adventurers; one who seeks his fortune in new and hazardous or perilous enterprises."
2653,Adventurer,n.,A social pretender on the lookout for advancement.
2654,Adventuresome,a.,Full of risk; adventurous; venturesome.
2655,Adventuress,n.,A female adventurer; a woman who tries to gain position by equivocal means.
2656,Adventurous,n.,Inclined to adventure; willing to incur hazard; prone to embark in hazardous enterprise; rashly daring; -- applied to persons.
2657,Adventurous,n.,"Full of hazard; attended with risk; exposing to danger; requiring courage; rash; -- applied to acts; as, an adventurous undertaking, deed, song."
2658,Adventurously,adv.,In an adventurous manner; venturesomely; boldly; daringly.
2659,Adventurousness,n.,The quality or state of being adventurous; daring; venturesomeness.
2660,Adverb,n.,"A word used to modify the sense of a verb, participle, adjective, or other adverb, and usually placed near it; as, he writes well; paper extremely white."
2661,Adverbial,a.,"Of or pertaining to an adverb; of the nature of an adverb; as, an adverbial phrase or form."
2662,Adverbiality,n.,The quality of being adverbial.
2663,Adverbialize,v. t.,To give the force or form of an adverb to.
2664,Adverbially,adv.,In the manner of an adverb.
2665,Adversaria,n. pl.,"A miscellaneous collection of notes, remarks, or selections; a commonplace book; also, commentaries or notes."
2666,Adversarious,a.,Hostile.
2667,Adversaries,pl. ,of Adversary
2668,Adversary,n.,One who is turned against another or others with a design to oppose or resist them; a member of an opposing or hostile party; an opponent; an antagonist; an enemy; a foe.
2669,Adversary,a.,Opposed; opposite; adverse; antagonistic.
2670,Adversary,a.,"Having an opposing party; not unopposed; as, an adversary suit."
2671,Adversative,a.,"Expressing contrariety, opposition, or antithesis; as, an adversative conjunction (but, however, yet, etc. ); an adversative force."
2672,Adversative,n.,An adversative word.
2673,Adverse,a.,"Acting against, or in a contrary direction; opposed; contrary; opposite; conflicting; as, adverse winds; an adverse party; a spirit adverse to distinctions of caste."
